RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,30/09/2020
1595,366,Carroll County,County,MD,MD,Baltimore-Columbia-Towson,24,13,366862
2878,367,Winnebago County,County,WI,WI,Oshkosh-Neenah,55,139,163348
1862,368,Licking County,County,OH,OH,Columbus,39,89,213084
1837,369,Kenosha County,County,WI,WI,Chicago-Naperville-Elgin,55,59,203904
202,370,Kent County,County,RI,RI,Providence-Warwick,44,3,273870
2800,371,Middlesex County,County,CT,CT,Hartford-West Hartford-East Hartford,9,7,300987
706,372,Scott County,County,IA,IA,Davenport-Moline-Rock Island,19,163,168133
1330,373,Porter County,County,IN,IN,Chicago-Naperville-Elgin,18,127,227042
3123,374,Saint Clair County,County,MI,MI,Detroit-Warren-Dearborn,26,147,183189
2242,375,Davidson County,County,NC,NC,Winston-Salem,37,57,159498
395,376,Boone County,County,MO,MO,Columbia,29,19,208349
199,377,Kent County,County,DE,DE,Dover,10,1,240173
2138,378,Beaufort County,County,SC,SC,Hilton Head Island-Bluffton-Beaufort,45,13,330215
1061,379,Greene County,County,OH,OH,Dayton,39,57,197526
1975,380,Portage County,County,OH,OH,Akron,39,133,186272
983,381,DeSoto County,County,MS,MS,Memphis,28,33,210526
1407,382,Sumner County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,165,279515
308,383,Rock County,County,WI,WI,Janesville-Beloit,55,105,169124
1802,384,Jackson County,County,MI,MI,Jackson,26,75,158875
365,385,Aiken County,County,SC,SC,Augusta-Richmond County,45,3,169424
2650,386,Charlotte County,County,FL,FL,Punta Gorda,12,15,229924
1133,387,Kenton County,County,KY,KY,Cincinnati,21,117,184232
1789,388,Iredell County,County,NC,NC,Charlotte-Concord-Gastonia,37,97,240828
3004,389,Rensselaer County,County,NY,NY,Albany-Schenectady-Troy,36,83,202070
1337,390,Pueblo County,County,CO,CO,Pueblo,8,101,204707
704,391,Sarpy County,County,NE,NE,Omaha-Council Bluffs,31,153,247184
2714,392,Hampshire County,County,MA,MA,Springfield,25,15,303730
2679,393,Deschutes County,County,OR,OR,Bend-Redmond,41,17,439646
2881,394,Wyandotte County,County,KS,KS,Kansas City,20,209,127613
178,395,Hays County,County,TX,TX,Austin-Round Rock,48,209,300258
2913,396,Cumberland County,County,NJ,NJ,Vineland-Bridgeton,34,11,149360
2569,397,Sullivan County,County,TN,TN,Kingsport-Bristol-Bristol,47,163,139476
1544,398,Berrien County,County,MI,MI,Niles-Benton Harbor,26,21,204053
2901,399,Chittenden County,County,VT,VT,Burlington-South Burlington,50,7,350977
101,400,Bibb County,County,GA,GA,Macon-Bibb County,13,21,90018
250,401,Maui County,County,HI,HI,Kahului-Wailuku-Lahaina,15,9,710070
3137,402,Schenectady County,County,NY,NY,Albany-Schenectady-Troy,36,93,189000
1604,403,Catawba County,County,NC,NC,Hickory-Lenoir-Morganton,37,35,182491
930,404,Centre County,County,PA,PA,State College,42,27,258038
2824,405,Penobscot County,County,ME,ME,Bangor,23,19,158464
2468,406,Ouachita Parish,County,LA,LA,Monroe,22,73,142745
580,407,Kings County,County,CA,CA,Hanford-Corcoran,6,31,255140
2054,408,Tolland County,County,CT,CT,Hartford-West Hartford-East Hartford,9,13,249150
1220,409,Monroe County,County,MI,MI,Monroe,26,115,184675
3026,410,Santa Rosa County,County,FL,FL,Pensacola-Ferry Pass-Brent,12,113,244515
2117,411,Alamance County,County,NC,NC,Burlington,37,1,172128
1827,412,Johnson County,County,TX,TX,Dallas-Fort Worth-Arlington,48,251,239186
1156,413,Madera County,County,CA,CA,Madera,6,39,301181
2037,414,Stearns County,County,MN,MN,St. Cloud,27,145,224175
113,415,Cass County,County,ND,ND,Fargo,38,17,242012
2289,416,Franklin County,County,PA,PA,Chambersburg-Waynesboro,42,55,193006
498,417,Ellis County,County,TX,TX,Dallas-Fort Worth-Arlington,48,139,255421
1413,418,Sussex County,County,NJ,NJ,New York-Newark-Jersey City,34,37,265176
3028,419,Schuylkill County,County,PA,PA,Pottsville,42,107,87697
3149,420,Yellowstone County,County,MT,MT,Billings,30,111,270243
3119,421,Rock Island County,County,IL,IL,Davenport-Moline-Rock Island,17,161,110982
3059,422,Washington County,County,MD,MD,Hagerstown-Martinsburg,24,43,218128
251,423,Mesa County,County,CO,CO,Grand Junction,8,77,278647
1607,424,Charles County,County,MD,MD,Washington-Arlington-Alexandria,24,17,337813
2799,425,Merrimack County,County,NH,NH,Concord,33,13,283186
1176,426,Martin County,County,FL,FL,Port St. Lucie,12,85,350677
2695,427,Fairfield County,County,OH,OH,Columbus,39,45,237567
2722,428,Hendricks County,County,IN,IN,Indianapolis-Carmel-Anderson,18,63,234133
1951,429,Olmsted County,County,MN,MN,Rochester,27,109,262395
2527,430,Santa Fe County,County,NM,NM,Santa Fe,35,49,395512
1582,431,Cambria County,County,PA,PA,Johnstown,42,21,57355
2470,432,Paulding County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,223,217242
2495,433,Randolph County,County,NC,NC,Greensboro-High Point,37,151,155631
1351,434,Rankin County,County,MS,MS,Jackson,28,121,187929
938,435,Citrus County,County,FL,FL,Homosassa Springs,12,17,173057
78,436,Lee County,County,AL,AL,Auburn-Opelika,1,81,210876
3253,437,Alexandria City,County,VA,VA,Washington-Arlington-Alexandria,51,510,598819
1782,438,Houston County,County,GA,GA,Warner Robins,13,153,153640
1805,439,Jackson County,County,MS,MS,Gulfport-Biloxi-Pascagoula,28,59,140432
1821,440,Johnson County,County,IN,IN,Indianapolis-Carmel-Anderson,18,81,208900
2368,441,Kootenai County,County,ID,ID,Coeur d'Alene,16,55,388703
701,442,Rowan County,County,NC,NC,Charlotte-Concord-Gastonia,37,159,165693
446,443,Clark County,County,OH,OH,Springfield,39,23,121638
3074,444,Washington County,County,UT,UT,St. George,49,53,344646
3168,445,Indian River County,County,FL,FL,Sebastian-Vero Beach,12,61,245820
1218,446,Monroe County,County,IN,IN,Bloomington,18,105,228763
3164,447,Hampton City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,650,192301
494,448,Ector County,County,TX,TX,Odessa,48,135,185799
2266,449,Florence County,County,SC,SC,Florence,45,41,136782
1930,450,Midland County,County,TX,TX,Midland,48,329,260585
1703,451,Fayette County,County,PA,PA,Pittsburgh,42,51,106737
2923,452,Dorchester County,County,SC,SC,Charleston-North Charleston,45,35,242008
255,453,Napa County,County,CA,CA,Napa,6,55,724722
1575,454,Calhoun County,County,MI,MI,Battle Creek,26,25,125215
2572,455,Tazewell County,County,IL,IL,Peoria,17,179,126630
2900,456,Chautauqua County,County,NY,NY,Jamestown-Dunkirk-Fredonia,36,13,110920
2351,457,Humboldt County,County,CA,CA,Eureka-Arcata-Fortuna,6,23,333849
2207,458,Coconino County,County,AZ,AZ,Flagstaff,4,5,378716
2001,459,Robeson County,County,NC,NC,Lumberton,37,155,78447
2401,460,Marathon County,County,WI,WI,Wausau,55,73,182534
1289,461,Orange County,County,NC,NC,Durham-Chapel Hill,37,135,329186
1854,462,Lebanon County,County,PA,PA,Lebanon,42,75,203501
1671,463,Douglas County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,97,201164
3077,464,Washington County,County,WI,WI,Milwaukee-Waukesha-West Allis,55,131,250729
1901,465,Madison County,County,IN,IN,Indianapolis-Carmel-Anderson,18,95,115667
1992,466,Rapides Parish,County,LA,LA,Alexandria,22,79,135248
2524,467,Sandoval County,County,NM,NM,Albuquerque,35,43,236291
2712,468,Guadalupe County,County,TX,TX,San Antonio-New Braunfels,48,187,259158
1423,469,Taylor County,County,TX,TX,Abilene,48,441,149982
2095,470,Wichita County,County,TX,TX,Wichita Falls,48,485,103330
1634,471,Cochise County,County,AZ,AZ,Sierra Vista-Douglas,4,3,165571
2628,472,Berkshire County,County,MA,MA,Pittsfield,25,3,248097
2890,473,Black Hawk County,County,IA,IA,Waterloo-Cedar Falls,19,13,139600
1819,474,Johnson County,County,IA,IA,Iowa City,19,103,242260
2519,475,San Juan County,County,NM,NM,Farmington,35,45,131667
711,476,Scott County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,139,350804
2556,477,Stafford County,County,VA,VA,Washington-Arlington-Alexandria,51,179,374105
2729,478,Hunterdon County,County,NJ,NJ,New York-Newark-Jersey City,34,19,405702
2958,479,Livingston Parish,County,LA,LA,Baton Rouge,22,63,184355
960,480,Coweta County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,77,247109
387,481,Blair County,County,PA,PA,Altoona,42,13,121385
3071,482,Washington County,County,RI,RI,Providence-Warwick,44,9,415750
2844,483,Sebastian County,County,AR,AR,Fort Smith,5,131,127942
335,484,Wood County,County,OH,OH,Toledo,39,173,182302
1500,485,Wright County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,171,285262
2506,486,Richland County,County,OH,OH,Mansfield,39,139,109728
2221,487,Comanche County,County,OK,OK,Lawton,40,31,98778
2213,488,Columbia County,County,GA,GA,Augusta-Richmond County,13,73,226819
2851,489,Strafford County,County,NH,NH,Boston-Cambridge-Newton,33,17,287303
884,490,Blount County,County,TN,TN,Knoxville,47,9,219853
3072,491,Washington County,County,TN,TN,Johnson City,47,179,179456
794,492,Wayne County,County,NC,NC,Goldsboro,37,191,141558
3193,493,Spotsylvania County,County,VA,VA,Washington-Arlington-Alexandria,51,177,307871
2364,494,Kennebec County,County,ME,ME,Augusta-Waterville,23,11,188521
1296,495,Oswego County,County,NY,NY,Syracuse,36,75,113517
548,496,Gregg County,County,TX,TX,Longview,48,183,139818
3039,497,Tangipahoa Parish,County,LA,LA,Hammond,22,105,170733
1333,498,Potter County,County,TX,TX,Amarillo,48,375,88290
1733,499,Grayson County,County,TX,TX,Sherman-Denison,48,181,186572
1991,500,Randall County,County,TX,TX,Amarillo,48,381,184119
1229,501,Morgan County,County,AL,AL,Decatur,1,103,152155
1972,502,Pickens County,County,SC,SC,Greenville-Anderson-Mauldin,45,77,184918
394,503,Boone County,County,KY,KY,Cincinnati,21,15,238078
1569,504,Calhoun County,County,AL,AL,Anniston-Oxford-Jacksonville,1,15,105355
2097,505,Windham County,County,CT,CT,Worcester,9,15,210133
2247,506,Delaware County,County,IN,IN,Muncie,18,35,97843
1118,507,Jasper County,County,MO,MO,Joplin,29,97,143873
1548,508,Bossier Parish,County,LA,LA,Shreveport-Bossier City,22,15,179831
1308,509,Parker County,County,TX,TX,Dallas-Fort Worth-Arlington,48,367,312647
1393,510,Skagit County,County,WA,WA,Mount Vernon-Anacortes,53,57,404467
940,511,Clarke County,County,GA,GA,Athens-Clarke County,13,59,207585
238,512,Linn County,County,OR,OR,Albany,41,43,299865
1203,513,Mercer County,County,PA,PA,Youngstown-Warren-Boardman,42,85,113401
2748,514,Jefferson County,County,NY,NY,Watertown-Fort Drum,36,45,145984
2394,515,Lycoming County,County,PA,PA,Williamsport,42,81,163788
2173,516,Canadian County,County,OK,OK,Oklahoma City,40,17,185145
2845,517,Sheboygan County,County,WI,WI,Sheboygan,55,117,161255
1835,518,Kendall County,County,IL,IL,Chicago-Naperville-Elgin,17,93,245559
1762,519,Harnett County,County,NC,NC,Dunn,37,85,182879
2767,520,La Crosse County,County,WI,WI,La Crosse-Onalaska,55,63,197501
797,521,Wayne County,County,OH,OH,Wooster,39,169,179561
1496,522,Wilson County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,189,316426
2371,523,La Salle County,County,IL,IL,Ottawa-Peru,17,99,116196
1474,524,Warren County,County,KY,KY,Bowling Green,21,227,181249
2363,525,Kankakee County,County,IL,IL,Kankakee,17,91,155825
2260,526,Faulkner County,County,AR,AR,Little Rock-North Little Rock-Conway,5,45,170297
422,527,Cache County,County,UT,UT,Logan,49,5,302258
3249,528,Saint Lawrence County,County,NY,NY,Ogdensburg-Massena,36,89,79446
3040,529,Terrebonne Parish,County,LA,LA,Houma-Thibodaux,22,109,135163
2370,530,La Porte County,County,IN,IN,Michigan City-La Porte,18,91,160560
1513,531,Allegan County,County,MI,MI,Holland,26,5,223258
1673,532,Douglas County,County,KS,KS,Lawrence,20,45,212134
620,533,Macon County,County,IL,IL,Decatur,17,115,92334
1590,534,Carroll County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,45,174781
441,535,Clark County,County,IN,IN,Louisville/Jefferson County,18,19,175561
2855,536,Tom Green County,County,TX,TX,San Angelo,48,451,160100
2434,537,Missoula County,County,MT,MT,Missoula,30,63,370017
1889,538,Lowndes County,County,GA,GA,Valdosta,13,185,131404
1478,539,Warren County,County,NJ,NJ,Allentown-Bethlehem-Easton,34,41,257020
454,540,Comal County,County,TX,TX,San Antonio-New Braunfels,48,91,332528
1952,541,Ontario County,County,NY,NY,Rochester,36,69,197057
323,542,Vigo County,County,IN,IN,Terre Haute,18,167,101598
2905,543,Columbiana County,County,OH,OH,Salem,39,29,106034
68,544,Bay County,County,MI,MI,Bay City,26,17,139999
493,545,Eaton County,County,MI,MI,Lansing-East Lansing,26,45,186768
3151,546,Androscoggin County,County,ME,ME,Lewiston-Auburn,23,1,193467
1678,547,Douglas County,County,OR,OR,Roseburg,41,19,224854
1411,548,Sumter County,County,SC,SC,Sumter,45,85,129136
1253,549,Navajo County,County,AZ,AZ,Show Low,4,17,229214
2640,550,Brunswick County,County,NC,NC,Myrtle Beach-Conway-North Myrtle Beach,37,19,255202
2623,551,Ascension Parish,County,LA,LA,Baton Rouge,22,5,230150
1362,552,Saline County,County,AR,AR,Little Rock-North Little Rock-Conway,5,125,332727
2719,553,Henderson County,County,NC,NC,Asheville,37,89,288833
1697,554,Fayette County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,113,318148
371,555,Allen County,County,OH,OH,Lima,39,3,116712
1079,556,Hardin County,County,KY,KY,Elizabethtown-Fort Knox,21,93,164172
1657,557,DeKalb County,County,IL,IL,Chicago-Naperville-Elgin,17,37,180045
3132,558,Saint Marys County,County,MD,MD,California-Lexington Park,24,37,308253
1007,559,Etowah County,County,AL,AL,Gadsden,1,55,96727
2892,560,Bonneville County,County,ID,ID,Idaho Falls,16,19,258842
2142,561,Berkeley County,County,WV,WV,Hagerstown-Martinsburg,54,3,196920
962,562,Craven County,County,NC,NC,New Bern,37,49,169579
1833,563,Kaufman County,County,TX,TX,Dallas-Fort Worth-Arlington,48,257,238790
2872,564,Whitfield County,County,GA,GA,Dalton,13,313,146967
641,565,Miami County,County,OH,OH,Dayton,39,109,180720
1644,566,Cowlitz County,County,WA,WA,Longview,53,15,310897
2592,567,Walworth County,County,WI,WI,Whitewater-Elkhorn,55,127,243174
2601,568,Woodbury County,County,IA,IA,Sioux City,19,193,131631
3092,569,Fond du Lac County,County,WI,WI,Fond du Lac,55,39,146337
2578,570,Tompkins County,County,NY,NY,Ithaca,36,109,222721
1781,571,Houston County,County,AL,AL,Dothan,1,69,131857
2624,572,Ashtabula County,County,OH,OH,Ashtabula,39,7,113621
2283,573,Franklin County,County,MO,MO,St. Louis,29,71,177000
362,574,Adams County,County,PA,PA,Gettysburg,42,1,233980
429,575,Cecil County,County,MD,MD,Philadelphia-Camden-Wilmington,24,15,263465
2997,576,Pennington County,County,SD,SD,Rapid City,46,103,231363
855,577,Bartow County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,15,199131
1263,578,Newton County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,217,178981
1856,579,Lenawee County,County,MI,MI,Adrian,26,91,161342
1758,580,Hanover County,County,VA,VA,Richmond,51,85,318728
1343,581,Putnam County,County,NY,NY,New York-Newark-Jersey City,36,79,381559
112,582,Cass County,County,MO,MO,Kansas City,29,37,223545
2110,583,Yamhill County,County,OR,OR,Portland-Vancouver-Hillsboro,41,71,386617
2039,584,Steuben County,County,NY,NY,Corning,36,101,108507
2608,585,Albemarle County,County,VA,VA,Charlottesville,51,3,385974
1554,586,Bradley County,County,TN,TN,Cleveland,47,11,189354
2724,587,Highlands County,County,FL,FL,Sebring,12,55,152048
1261,588,Nevada County,County,CA,CA,Truckee-Grass Valley,6,57,506313
2924,589,Eau Claire County,County,WI,WI,Eau Claire,55,35,202005
2598,590,Wicomico County,County,MD,MD,Salisbury,24,45,172152
1911,591,Madison County,County,TN,TN,Jackson,47,113,136622
2667,592,Cleveland County,County,NC,NC,Shelby,37,45,121886
3290,593,Fairbanks North Star Borough,County,AK,AK,Fairbanks,2,90,237101
2174,594,Cape May County,County,NJ,NJ,Ocean City,34,9,424942
3184,595,Roanoke City,County,VA,VA,Roanoke,51,770,142735
1652,596,Daviess County,County,KY,KY,Owensboro,21,59,143800
2674,597,Craighead County,County,AR,AR,Jonesboro,5,31,148114
906,598,Cabell County,County,WV,WV,Huntington-Ashland,54,11,105481
2774,599,Lafourche Parish,County,LA,LA,Houma-Thibodaux,22,57,151409
512,600,Floyd County,County,GA,GA,Rome,13,115,134380
2966,601,Monongalia County,County,WV,WV,Morgantown,54,61,195537
1718,602,Garland County,County,AR,AR,Hot Springs,5,51,159989
256,603,Nash County,County,NC,NC,Rocky Mount,37,127,140004
1707,604,Flagler County,County,FL,FL,Deltona-Daytona Beach-Ormond Beach,12,35,241791
3260,605,Portsmouth City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,740,180936
1905,606,Madison County,County,MS,MS,Jackson,28,89,235663
1415,607,Sutter County,County,CA,CA,Yuba City,6,101,328240
2686,608,Dougherty County,County,GA,GA,Albany,13,95,81684
3244,609,Northumberland County,County,PA,PA,Sunbury,42,97,91838
2984,610,Montgomery County,County,VA,VA,Blacksburg-Christiansburg-Radford,51,121,217123
796,611,Wayne County,County,NY,NY,Rochester,36,117,144632
1683,612,Dubuque County,County,IA,IA,Dubuque,19,61,191714
3012,613,Rockingham County,County,NC,NC,Greensboro-High Point,37,157,115291
1409,614,Sumter County,County,FL,FL,The Villages,12,119,290489
1033,615,Geauga County,County,OH,OH,Cleveland-Elyria,39,55,249210
3216,616,Pottawattamie County,County,IA,IA,Omaha-Council Bluffs,19,155,154664
2405,617,Marshall County,County,AL,AL,Albertville,1,95,141662
2952,618,Lauderdale County,County,AL,AL,Florence-Muscle Shoals,1,77,126350
3044,619,Tuscarawas County,County,OH,OH,New Philadelphia-Dover,39,157,127633
399,620,Bowie County,County,TX,TX,Texarkana,48,37,124738
2991,621,Orangeburg County,County,SC,SC,Orangeburg,45,75,94571
1998,622,Roanoke County,County,VA,VA,Roanoke,51,161,214685
1848,623,Laramie County,County,WY,WY,Cheyenne,56,21,301755
2386,624,Lawrence County,County,PA,PA,New Castle,42,73,110137
924,625,Carver County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,19,365174
2265,626,Flathead County,County,MT,MT,Kalispell,30,29,389930
2168,628,Campbell County,County,KY,KY,Cincinnati,21,37,191262
1376,629,Sevier County,County,TN,TN,Sevierville,47,155,229427
735,630,Story County,County,IA,IA,Ames,19,169,211366
2299,631,Gallatin County,County,MT,MT,Bozeman,30,31,455260
1326,632,Platte County,County,MO,MO,Kansas City,29,165,263324
2154,633,Buchanan County,County,MO,MO,St. Joseph,29,21,114129
542,634,Grant County,County,WA,WA,Moses Lake,53,25,227956
1729,635,Grafton County,County,NH,NH,Claremont-Lebanon,33,9,235403
3277,636,Matanuska Susitna Borough,County,AK,AK,Anchorage,2,170,242412
1788,637,Indiana County,County,PA,PA,Indiana,42,63,129586
1610,638,Chemung County,County,NY,NY,Elmira,36,15,104053
2235,639,Crawford County,County,PA,PA,Meadville,42,39,97601
485,640,Dodge County,County,WI,WI,Beaver Dam,55,27,178367
1581,641,Calvert County,County,MD,MD,Washington-Arlington-Alexandria,24,9,362794
2846,642,Sherburne County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,141,285078
1142,643,Lapeer County,County,MI,MI,Detroit-Warren-Dearborn,26,87,191363
649,644,Moore County,County,NC,NC,Pinehurst-Southern Pines,37,125,253814
2796,645,Mendocino County,County,CA,CA,Ukiah,6,45,468923
3240,646,Grand Traverse County,County,MI,MI,Traverse City,26,55,263706
338,647,Wood County,County,WV,WV,Parkersburg-Vienna,54,107,117990
1358,648,Rogers County,County,OK,OK,Tulsa,40,131,184040
2588,649,Victoria County,County,TX,TX,Victoria,48,469,157852
2125,650,Angelina County,County,TX,TX,Lufkin,48,5,123344
1961,651,Ozaukee County,County,WI,WI,Milwaukee-Waukesha-West Allis,55,89,279282
185,652,Hunt County,County,TX,TX,Dallas-Fort Worth-Arlington,48,231,168460
2812,653,Muskingum County,County,OH,OH,Zanesville,39,119,121941
870,654,Benton County,County,OR,OR,Corvallis,41,3,381892
2514,655,Rockdale County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,247,202051
3194,656,Suffolk City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,800,259886
3126,657,Saint Croix County,County,WI,WI,Minneapolis-St. Paul-Bloomington,55,109,283357
1469,658,Walton County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,297,228181
2756,659,Jefferson County,County,WI,WI,Watertown-Fort Atkinson,55,55,232545
1929,660,Midland County,County,MI,MI,Midland,26,111,151897
3121,661,Saint Clair County,County,AL,AL,Birmingham-Hoover,1,115,198244
3187,662,Saint Landry Parish,County,LA,LA,Opelousas,22,97,73278
2163,663,Caldwell County,County,NC,NC,Hickory-Lenoir-Morganton,37,27,135060
1902,664,Madison County,County,KY,KY,Richmond-Berea,21,151,183619
85,665,Lee County,County,MS,MS,Tupelo,28,81,132565
1945,666,Newport County,County,RI,RI,Providence-Warwick,44,5,473086
1530,667,Bannock County,County,ID,ID,Pocatello,16,5,215113
2780,668,Limestone County,County,AL,AL,Huntsville,1,83,194969
1100,669,Howard County,County,IN,IN,Kokomo,18,67,122289
2760,670,Josephine County,County,OR,OR,Grants Pass,41,33,316551
2853,671,Talladega County,County,AL,AL,Talladega-Sylacauga,1,121,105943
1630,672,Clinton County,County,NY,NY,Plattsburgh,36,19,149146
1291,673,Orange County,County,TX,TX,Beaumont-Port Arthur,48,361,142742
2902,674,Clearfield County,County,PA,PA,DuBois,42,33,90645
2865,675,Vermilion County,County,IL,IL,Danville,17,183,56953
2783,676,Manitowoc County,County,WI,WI,Manitowoc,55,71,126579
1602,677,Cascade County,County,MT,MT,Great Falls,30,13,205524
2157,678,Burleigh County,County,ND,ND,Bismarck,38,15,282757
1495,679,Wilson County,County,NC,NC,Wilson,37,195,122471
632,680,Maury County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,119,256532
1647,681,Cullman County,County,AL,AL,Cullman,1,43,144454
3088,682,Cattaraugus County,County,NY,NY,Olean,36,9,85002
2953,683,Lauderdale County,County,MS,MS,Meridian,28,75,99637
929,684,Cayuga County,County,NY,NY,Auburn,36,11,137212
525,685,Glynn County,County,GA,GA,Brunswick,13,127,235110
1370,686,Scioto County,County,OH,OH,Portsmouth,39,145,83989
1003,687,Elmore County,County,AL,AL,Montgomery,1,51,171141
1990,688,Raleigh County,County,WV,WV,Beckley,54,81,89609
2721,689,Henderson County,County,TX,TX,Athens,48,213,173781
1112,690,Island County,County,WA,WA,Oak Harbor,53,29,449289
2516,691,Rockwall County,County,TX,TX,Dallas-Fort Worth-Arlington,48,397,312541
2700,692,Frederick County,County,VA,VA,Winchester,51,69,286955
1875,693,Lincoln County,County,NC,NC,Charlotte-Concord-Gastonia,37,109,249709
2294,694,Franklin County,County,WA,WA,Kennewick-Richland,53,21,290623
309,695,Ross County,County,OH,OH,Chillicothe,39,141,130029
2553,696,Somerset County,County,PA,PA,Somerset,42,111,110905
2567,697,Sullivan County,County,NY,NY,,36,105,179582
2733,698,Jefferson County,County,AR,AR,Pine Bluff,5,69,60140
2659,699,Christian County,County,MO,MO,Springfield,29,43,197349
2766,700,Kosciusko County,County,IN,IN,Warsaw,18,85,185763
670,701,Payne County,County,OK,OK,Stillwater,40,119,153818
3045,702,Twin Falls County,County,ID,ID,Twin Falls,16,83,229896
2195,703,Cheshire County,County,NH,NH,Keene,33,5,215397
158,704,Erie County,County,OH,OH,Sandusky,39,43,154395
805,705,White County,County,AR,AR,Searcy,5,145,122231
3084,706,Bartholomew County,County,IN,IN,Columbus,18,5,179608
2777,707,Lancaster County,County,SC,SC,Charlotte-Concord-Gastonia,45,57,248607
2586,708,Valencia County,County,NM,NM,Albuquerque,35,61,168421
3014,709,Rockingham County,County,VA,VA,Harrisonburg,51,165,233450
2860,710,Van Buren County,County,MI,MI,Kalamazoo-Portage,26,159,174561
3100,711,Leavenworth County,County,KS,KS,Kansas City,20,103,229309
137,712,Cole County,County,MO,MO,Jefferson City,29,51,168483
2585,713,Umatilla County,County,OR,OR,Hermiston-Pendleton,41,59,218737
3237,714,Cape Girardeau County,County,MO,MO,Cape Girardeau,29,31,169729
1861,715,Liberty County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,291,142647
3243,716,Lynchburg City,County,VA,VA,Lynchburg,51,680,156883
601,717,Lewis County,County,WA,WA,Centralia,53,41,281083
1941,718,Natrona County,County,WY,WY,Casper,56,25,227648
292,719,Polk County,County,OR,OR,Salem,41,53,348621
1643,720,Coryell County,County,TX,TX,Killeen-Temple,48,99,135138
1628,721,Clinton County,County,MI,MI,Lansing-East Lansing,26,37,217554
2123,722,Anderson County,County,TN,TN,Knoxville,47,1,168812
2118,723,Allegany County,County,MD,MD,Cumberland,24,1,88196
1710,724,Forrest County,County,MS,MS,Hattiesburg,28,35,121693
1755,725,Hancock County,County,OH,OH,Findlay,39,63,160968
337,726,Wood County,County,WI,WI,Wisconsin Rapids-Marshfield,55,141,116206
514,727,Floyd County,County,IN,IN,Louisville/Jefferson County,18,43,198931
1338,728,Putnam County,County,FL,FL,Palatka,12,107,140343
1565,729,Bullitt County,County,KY,KY,Louisville/Jefferson County,21,29,204586
1276,730,Oconee County,County,SC,SC,Seneca,45,73,177067
1533,731,Bastrop County,County,TX,TX,Austin-Round Rock,48,21,235780
2658,732,Christian County,County,KY,KY,Clarksville,21,47,109071
1523,733,Augusta County,County,VA,VA,Staunton-Waynesboro,51,15,232354
737,734,Surry County,County,NC,NC,Mount Airy,37,171,132465
1909,735,Madison County,County,NY,NY,Syracuse,36,53,145285
1251,736,Nassau County,County,FL,FL,Jacksonville,12,89,321149
1109,737,Iberia Parish,County,LA,LA,Lafayette,22,45,110663
1214,738,Monroe County,County,FL,FL,Key West,12,87,604883
2065,739,Wagoner County,County,OK,OK,Tulsa,40,145,180110
3163,740,Grays Harbor County,County,WA,WA,Aberdeen,53,27,218200
932,741,Chelan County,County,WA,WA,Wenatchee,53,7,356976
1345,742,Putnam County,County,TN,TN,Cookeville,47,141,183205
346,743,Yuba County,County,CA,CA,Yuba City,6,115,302864
2622,744,Aroostook County,County,ME,ME,,23,3,105080
834,745,Apache County,County,AZ,AZ,,4,1,181402
2428,746,McKinley County,County,NM,NM,Gallup,35,31,158616
1619,747,Clallam County,County,WA,WA,Port Angeles,53,9,319378
2281,748,Franklin County,County,MA,MA,Greenfield Town,25,11,234147
695,749,Riley County,County,KS,KS,Manhattan,20,161,196868
1656,750,De Kalb County,County,AL,AL,Fort Payne,1,49,101715
2450,751,Muskogee County,County,OK,OK,Muskogee,40,101,81512
3031,752,Shiawassee County,County,MI,MI,Owosso,26,155,129466
1540,753,Belmont County,County,OH,OH,Wheeling,39,13,111304
2356,754,Isabella County,County,MI,MI,Mount Pleasant,26,73,142143
1566,755,Bulloch County,County,GA,GA,Statesboro,13,31,147468
531,756,Grant County,County,IN,IN,Marion,18,53,86175
1976,757,Portage County,County,WI,WI,Stevens Point,55,97,168127
1751,758,Hancock County,County,IN,IN,Indianapolis-Carmel-Anderson,18,59,216297
460,759,Creek County,County,OK,OK,Tulsa,40,37,120566
2749,760,Jefferson County,County,OH,OH,Weirton-Steubenville,39,81,83046
2710,761,Greenwood County,County,SC,SC,Greenwood,45,47,115759
